,Order ID,group
3661,230857,"USB-C Charging Cable,USB-C Charging Cable"
3662,230870,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3663,230910,"Google Phone,Wired Headphones"
3664,230934,"Google Phone,Lightning Charging Cable"
3665,230959,"Bose SoundSport Headphones,AA Batteries (4-pack)"
3666,230989,"iPhone,Wired Headphones"
3667,230990,"Google Phone,USB-C Charging Cable"
3668,231060,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3669,231077,"Wired Headphones,Lightning Charging Cable"
3670,231097,"Vareebadd Phone,USB-C Charging Cable"
3671,231114,"iPhone,Lightning Charging Cable"
3672,231133,"Vareebadd Phone,Wired Headphones"
3673,231158,"Flatscreen TV,Lightning Charging Cable"
3674,231254,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
3675,231256,"iPhone,USB-C Charging Cable"
3676,231260,"Apple Airpods Headphones,Lightning Charging Cable"
3677,231268,"Google Phone,Bose SoundSport Headphones"
3678,231338,"USB-C Charging Cable,ThinkPad Laptop"
3679,231361,"iPhone,Lightning Charging Cable"
3680,231405,"Google Phone,USB-C Charging Cable"
3681,231442,"Bose SoundSport Headphones,Macbook Pro Laptop"
3682,231537,"Wired Headphones,AAA Batteries (4-pack)"
3683,231572,"Google Phone,Bose SoundSport Headphones"
3684,231626,"Google Phone,USB-C Charging Cable"
3685,231733,"Lightning Charging Cable,AA Batteries (4-pack)"
3686,231754,"Vareebadd Phone,Wired Headphones"
3687,231790,"20in Monitor,Lightning Charging Cable"
3688,231833,"Vareebadd Phone,USB-C Charging Cable"
3689,231875,"Lightning Charging Cable,Bose SoundSport Headphones"
3690,231882,"Bose SoundSport Headphones,USB-C Charging Cable"
3691,231891,"AAA Batteries (4-pack),Bose SoundSport Headphones"
3692,231916,"27in FHD Monitor,Bose SoundSport Headphones"
3693,231923,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3694,231956,"iPhone,Apple Airpods Headphones"
3695,231962,"Apple Airpods Headphones,27in 4K Gaming Monitor"
3696,231976,"Google Phone,USB-C Charging Cable"
3697,231987,"Google Phone,USB-C Charging Cable"
3698,232034,"Wired Headphones,LG Washing Machine"
3699,232177,"34in Ultrawide Monitor,20in Monitor"
3700,232235,"ThinkPad Laptop,AAA Batteries (4-pack)"
3701,232236,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3702,232244,"Vareebadd Phone,USB-C Charging Cable"
3703,232245,"Bose SoundSport Headphones,20in Monitor"
3704,232261,"Vareebadd Phone,USB-C Charging Cable"
3705,232275,"Google Phone,USB-C Charging Cable"
3706,232290,"iPhone,Apple Airpods Headphones"
3707,232314,"Macbook Pro Laptop,AAA Batteries (4-pack)"
3708,232340,"iPhone,Apple Airpods Headphones,Wired Headphones"
3709,232348,"iPhone,Apple Airpods Headphones"
3710,232362,"USB-C Charging Cable,Lightning Charging Cable"
3711,232423,"iPhone,Lightning Charging Cable"
3712,232426,"20in Monitor,Google Phone"
3713,232505,"27in FHD Monitor,Wired Headphones"
3714,232563,"Apple Airpods Headphones,AA Batteries (4-pack)"
3715,232687,"iPhone,Lightning Charging Cable"
3716,232712,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
3717,232734,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3718,232752,"iPhone,Lightning Charging Cable"
3719,232755,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
3720,232760,"Wired Headphones,iPhone"
3721,232779,"iPhone,Lightning Charging Cable"
3722,232786,"USB-C Charging Cable,Lightning Charging Cable"
3723,232789,"iPhone,Lightning Charging Cable"
3724,232799,"Flatscreen TV,27in FHD Monitor"
3725,232855,"Google Phone,USB-C Charging Cable"
3726,232873,"Apple Airpods Headphones,AAA Batteries (4-pack)"
3727,232920,"Apple Airpods Headphones,AAA Batteries (4-pack)"
3728,232935,"iPhone,Lightning Charging Cable"
3729,232982,"iPhone,Wired Headphones"
3730,232988,"Vareebadd Phone,USB-C Charging Cable"
3731,232989,"USB-C Charging Cable,Google Phone"
3732,233003,"iPhone,Wired Headphones"
3733,233054,"34in Ultrawide Monitor,iPhone"
3734,233088,"iPhone,Apple Airpods Headphones"
3735,233157,"Lightning Charging Cable,Wired Headphones"
3736,233168,"AA Batteries (4-pack),Bose SoundSport Headphones"
3737,233197,"iPhone,Apple Airpods Headphones"
3738,233200,"AA Batteries (4-pack),34in Ultrawide Monitor"
3739,233228,"iPhone,Lightning Charging Cable"
3740,233238,"Lightning Charging Cable,Google Phone"
3741,233242,"AA Batteries (4-pack),Bose SoundSport Headphones"
3742,233246,"Flatscreen TV,USB-C Charging Cable"
3743,233280,"iPhone,Lightning Charging Cable"
3744,233283,"ThinkPad Laptop,Bose SoundSport Headphones"
3745,233314,"Lightning Charging Cable,Lightning Charging Cable"
3746,233325,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
3747,233368,"iPhone,Lightning Charging Cable"
3748,233374,"Google Phone,USB-C Charging Cable"
3749,233386,"iPhone,Lightning Charging Cable"
3750,233400,"iPhone,Lightning Charging Cable"
3751,233425,"iPhone,Lightning Charging Cable"
3752,233433,"AA Batteries (4-pack),Apple Airpods Headphones"
3753,233468,"Wired Headphones,AA Batteries (4-pack)"
3754,233559,"27in 4K Gaming Monitor,Apple Airpods Headphones"
3755,233578,"USB-C Charging Cable,AA Batteries (4-pack)"
3756,233584,"iPhone,Lightning Charging Cable"
3757,233659,"Bose SoundSport Headphones,USB-C Charging Cable"
3758,233664,"AA Batteries (4-pack),Apple Airpods Headphones"
3759,233670,"iPhone,Wired Headphones"
3760,233680,"iPhone,Lightning Charging Cable"
3761,233702,"Lightning Charging Cable,AAA Batteries (4-pack)"
3762,233746,"iPhone,Wired Headphones"
3763,233779,"iPhone,Lightning Charging Cable"
3764,233859,"Google Phone,USB-C Charging Cable"
3765,233862,"Vareebadd Phone,USB-C Charging Cable"
3766,233867,"Lightning Charging Cable,20in Monitor"
3767,233892,"iPhone,Lightning Charging Cable"
3768,233979,"Wired Headphones,AA Batteries (4-pack)"
3769,233992,"Vareebadd Phone,USB-C Charging Cable"
3770,233997,"iPhone,Lightning Charging Cable"
3771,234000,"AA Batteries (4-pack),34in Ultrawide Monitor"
3772,234001,"USB-C Charging Cable,AAA Batteries (4-pack)"
3773,234010,"34in Ultrawide Monitor,Lightning Charging Cable"
3774,234041,"USB-C Charging Cable,Wired Headphones"
3775,234044,"iPhone,Lightning Charging Cable"
3776,234089,"Macbook Pro Laptop,Bose SoundSport Headphones"
3777,234091,"Lightning Charging Cable,Lightning Charging Cable"
3778,234093,"20in Monitor,AA Batteries (4-pack)"
3779,234182,"AA Batteries (4-pack),Bose SoundSport Headphones"
3780,234183,"iPhone,Lightning Charging Cable"
3781,234215,"Google Phone,USB-C Charging Cable"
3782,234232,"Google Phone,USB-C Charging Cable"
3783,234258,"Lightning Charging Cable,Lightning Charging Cable"
3784,234289,"Vareebadd Phone,USB-C Charging Cable"
3785,234332,"Google Phone,USB-C Charging Cable"
3786,234345,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
3787,234359,"AA Batteries (4-pack),Bose SoundSport Headphones"
3788,234474,"iPhone,Lightning Charging Cable"
3789,234483,"USB-C Charging Cable,AAA Batteries (4-pack)"
3790,234583,"iPhone,Lightning Charging Cable"
3791,234590,"Google Phone,Bose SoundSport Headphones"
3792,234628,"AA Batteries (4-pack),Bose SoundSport Headphones"
3793,234631,"Apple Airpods Headphones,Bose SoundSport Headphones"
3794,234659,"USB-C Charging Cable,Lightning Charging Cable"
3795,234670,"USB-C Charging Cable,AA Batteries (4-pack)"
3796,234712,"iPhone,Lightning Charging Cable"
3797,234737,"Apple Airpods Headphones,USB-C Charging Cable"
3798,234762,"Wired Headphones,Apple Airpods Headphones"
3799,234832,"Google Phone,USB-C Charging Cable"
3800,234860,"Bose SoundSport Headphones,Wired Headphones"
3801,234883,"iPhone,Lightning Charging Cable"
3802,234906,"34in Ultrawide Monitor,Apple Airpods Headphones"
3803,234932,"Google Phone,USB-C Charging Cable"
3804,234936,"Google Phone,USB-C Charging Cable"
3805,234956,"20in Monitor,Apple Airpods Headphones"
3806,234988,"Google Phone,Wired Headphones"
3807,235011,"Google Phone,USB-C Charging Cable"
3808,235053,"AAA Batteries (4-pack),Macbook Pro Laptop"
3809,235090,"iPhone,Apple Airpods Headphones"
3810,235103,"iPhone,Wired Headphones"
3811,235118,"AAA Batteries (4-pack),USB-C Charging Cable"
3812,235123,"Google Phone,USB-C Charging Cable"
3813,235126,"Wired Headphones,Lightning Charging Cable"
3814,235168,"iPhone,Lightning Charging Cable"
3815,235200,"AA Batteries (4-pack),Vareebadd Phone"
3816,235205,"Google Phone,USB-C Charging Cable"
3817,235209,"Google Phone,USB-C Charging Cable"
3818,235243,"iPhone,Apple Airpods Headphones"
3819,235275,"USB-C Charging Cable,34in Ultrawide Monitor"
3820,235276,"USB-C Charging Cable,Lightning Charging Cable"
3821,235369,"AA Batteries (4-pack),USB-C Charging Cable"
3822,235481,"Google Phone,Bose SoundSport Headphones"
3823,235550,"Lightning Charging Cable,USB-C Charging Cable"
3824,235570,"Google Phone,Bose SoundSport Headphones"
3825,235571,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3826,235584,"Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones"
3827,235586,"Wired Headphones,Bose SoundSport Headphones"
3828,235633,"USB-C Charging Cable,27in 4K Gaming Monitor"
3829,235686,"ThinkPad Laptop,Google Phone"
3830,235712,"27in FHD Monitor,Lightning Charging Cable"
3831,235720,"AA Batteries (4-pack),27in 4K Gaming Monitor"
3832,235723,"AA Batteries (4-pack),Apple Airpods Headphones"
3833,235773,"Lightning Charging Cable,USB-C Charging Cable"
3834,235782,"27in FHD Monitor,Apple Airpods Headphones"
3835,235798,"Google Phone,USB-C Charging Cable,Wired Headphones,27in FHD Monitor"
3836,235813,"Vareebadd Phone,USB-C Charging Cable"
3837,235874,"AAA Batteries (4-pack),USB-C Charging Cable"
3838,235905,"Google Phone,USB-C Charging Cable"
3839,235923,"LG Washing Machine,Lightning Charging Cable"
3840,235928,"Google Phone,USB-C Charging Cable"
3841,236028,"iPhone,Bose SoundSport Headphones"
3842,236045,"USB-C Charging Cable,20in Monitor"
3843,236048,"iPhone,Lightning Charging Cable"
3844,236070,"Google Phone,Wired Headphones"
3845,236132,"ThinkPad Laptop,AA Batteries (4-pack)"
3846,236148,"Apple Airpods Headphones,Lightning Charging Cable"
3847,236215,"LG Washing Machine,Bose SoundSport Headphones"
3848,236221,"iPhone,Wired Headphones"
3849,236262,"20in Monitor,USB-C Charging Cable"
3850,236270,"USB-C Charging Cable,Apple Airpods Headphones"
3851,236298,"Vareebadd Phone,USB-C Charging Cable"
3852,236342,"Google Phone,USB-C Charging Cable"
3853,236368,"Lightning Charging Cable,USB-C Charging Cable"
3854,236397,"iPhone,Wired Headphones"
3855,236409,"Google Phone,Bose SoundSport Headphones"
3856,236472,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
3857,236481,"Google Phone,USB-C Charging Cable"
3858,236484,"Lightning Charging Cable,Macbook Pro Laptop"
3859,236507,"iPhone,Lightning Charging Cable"
3860,236513,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
3861,236536,"Vareebadd Phone,USB-C Charging Cable"
3862,236539,"iPhone,Apple Airpods Headphones"
3863,236546,"ThinkPad Laptop,AAA Batteries (4-pack)"
3864,236576,"Google Phone,USB-C Charging Cable"
3865,236602,"Lightning Charging Cable,iPhone"
3866,236616,"Google Phone,USB-C Charging Cable"
3867,236642,"Wired Headphones,Macbook Pro Laptop"
3868,236661,"Google Phone,Wired Headphones"
3869,236716,"AA Batteries (4-pack),USB-C Charging Cable"
3870,236729,"iPhone,Apple Airpods Headphones"
3871,236730,"Google Phone,Wired Headphones"
3872,236799,"Google Phone,Wired Headphones"
3873,236829,"Vareebadd Phone,USB-C Charging Cable"
3874,236885,"27in 4K Gaming Monitor,USB-C Charging Cable"
3875,236992,"Google Phone,USB-C Charging Cable"
3876,237013,"iPhone,Lightning Charging Cable"
3877,237045,"Bose SoundSport Headphones,Wired Headphones"
3878,237063,"LG Dryer,AA Batteries (4-pack)"
3879,237067,"iPhone,Lightning Charging Cable"
3880,237148,"iPhone,Lightning Charging Cable"
3881,237218,"iPhone,Lightning Charging Cable"
3882,237232,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
3883,237245,"AAA Batteries (4-pack),AA Batteries (4-pack)"
3884,237251,"iPhone,Wired Headphones"
3885,237261,"USB-C Charging Cable,Apple Airpods Headphones"
3886,237267,"iPhone,Wired Headphones"
3887,237276,"Lightning Charging Cable,Lightning Charging Cable"
3888,237288,"Google Phone,Wired Headphones"
3889,237295,"AAA Batteries (4-pack),27in FHD Monitor"
3890,237298,"Flatscreen TV,USB-C Charging Cable"
3891,237299,"USB-C Charging Cable,Wired Headphones"
3892,237319,"Google Phone,USB-C Charging Cable"
3893,237338,"AA Batteries (4-pack),27in FHD Monitor"
3894,237396,"27in FHD Monitor,Bose SoundSport Headphones"
3895,237430,"27in 4K Gaming Monitor,Lightning Charging Cable"
3896,237469,"Vareebadd Phone,34in Ultrawide Monitor"
3897,237503,"Bose SoundSport Headphones,Lightning Charging Cable"
3898,237540,"Vareebadd Phone,USB-C Charging Cable"
3899,237556,"iPhone,Lightning Charging Cable"
3900,237560,"USB-C Charging Cable,USB-C Charging Cable"
3901,237584,"Google Phone,USB-C Charging Cable"
3902,237629,"AAA Batteries (4-pack),USB-C Charging Cable"
3903,237679,"iPhone,Lightning Charging Cable"
3904,237692,"Google Phone,USB-C Charging Cable"
3905,237733,"Flatscreen TV,Macbook Pro Laptop"
3906,237751,"Apple Airpods Headphones,AA Batteries (4-pack)"
3907,237753,"Vareebadd Phone,USB-C Charging Cable"
3908,237801,"iPhone,Lightning Charging Cable"
3909,237812,"Lightning Charging Cable,AAA Batteries (4-pack)"
3910,237820,"iPhone,Lightning Charging Cable"
3911,237831,"Google Phone,USB-C Charging Cable"
3912,237869,"Vareebadd Phone,Wired Headphones"
3913,237925,"Google Phone,USB-C Charging Cable"
3914,237946,"Macbook Pro Laptop,Lightning Charging Cable"
3915,237969,"AA Batteries (4-pack),Google Phone"
3916,237975,"iPhone,Apple Airpods Headphones"
3917,238007,"Lightning Charging Cable,AA Batteries (4-pack)"
3918,238024,"iPhone,Lightning Charging Cable"
3919,238157,"USB-C Charging Cable,AAA Batteries (4-pack)"
3920,238211,"Google Phone,USB-C Charging Cable,Wired Headphones"
3921,238213,"Apple Airpods Headphones,Macbook Pro Laptop"
3922,238221,"iPhone,Wired Headphones"
3923,238237,"Google Phone,USB-C Charging Cable"
3924,238242,"Bose SoundSport Headphones,Wired Headphones"
3925,238273,"iPhone,Lightning Charging Cable"
3926,238294,"AA Batteries (4-pack),Wired Headphones"
3927,238330,"Vareebadd Phone,AA Batteries (4-pack)"
3928,238362,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
3929,238383,"Bose SoundSport Headphones,AA Batteries (4-pack)"
3930,238395,"AA Batteries (4-pack),Google Phone"
3931,238398,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3932,238399,"Google Phone,USB-C Charging Cable"
3933,238433,"iPhone,Lightning Charging Cable"
3934,238441,"iPhone,Lightning Charging Cable"
3935,238461,"Apple Airpods Headphones,Macbook Pro Laptop"
3936,238474,"Google Phone,USB-C Charging Cable"
3937,238522,"Wired Headphones,34in Ultrawide Monitor"
3938,238587,"Lightning Charging Cable,USB-C Charging Cable"
3939,238641,"iPhone,Wired Headphones"
3940,238691,"Google Phone,USB-C Charging Cable,Vareebadd Phone"
3941,238757,"Google Phone,USB-C Charging Cable"
3942,238758,"iPhone,Lightning Charging Cable"
3943,238786,"Google Phone,USB-C Charging Cable"
3944,238812,"Google Phone,Wired Headphones"
3945,238842,"Wired Headphones,Wired Headphones"
3946,238843,"Google Phone,Bose SoundSport Headphones"
3947,238847,"Google Phone,USB-C Charging Cable,Wired Headphones"
3948,238865,"Vareebadd Phone,Bose SoundSport Headphones"
3949,238877,"AAA Batteries (4-pack),USB-C Charging Cable"
3950,238885,"Google Phone,USB-C Charging Cable"
3951,238895,"iPhone,Wired Headphones"
3952,238902,"iPhone,Lightning Charging Cable"
3953,238929,"Lightning Charging Cable,AA Batteries (4-pack)"
3954,238936,"Google Phone,USB-C Charging Cable"
3955,238970,"iPhone,Lightning Charging Cable"
3956,239006,"iPhone,Apple Airpods Headphones"
3957,239074,"ThinkPad Laptop,iPhone"
3958,239084,"Google Phone,USB-C Charging Cable"
3959,239098,"AA Batteries (4-pack),USB-C Charging Cable"
3960,239131,"Google Phone,AAA Batteries (4-pack)"
3961,239169,"27in FHD Monitor,AAA Batteries (4-pack)"
3962,239188,"iPhone,Lightning Charging Cable"
3963,239248,"Apple Airpods Headphones,Lightning Charging Cable"
3964,239253,"34in Ultrawide Monitor,Wired Headphones"
3965,239258,"AA Batteries (4-pack),AAA Batteries (4-pack)"
3966,239259,"Vareebadd Phone,Flatscreen TV"
3967,239290,"Wired Headphones,34in Ultrawide Monitor"
3968,239295,"Google Phone,Wired Headphones"
3969,239308,"Google Phone,USB-C Charging Cable"
3970,239343,"Google Phone,USB-C Charging Cable"
3971,239398,"Vareebadd Phone,Wired Headphones"
3972,239420,"iPhone,Wired Headphones"
3973,239568,"AAA Batteries (4-pack),20in Monitor"
3974,239659,"AA Batteries (4-pack),AA Batteries (4-pack)"
3975,239737,"Apple Airpods Headphones,USB-C Charging Cable"
3976,239739,"iPhone,Apple Airpods Headphones"
3977,239742,"Lightning Charging Cable,iPhone"
3978,239753,"iPhone,Lightning Charging Cable"
3979,239883,"iPhone,Lightning Charging Cable"
3980,239927,"iPhone,Apple Airpods Headphones"
3981,239964,"iPhone,Apple Airpods Headphones"
3982,239968,"Google Phone,USB-C Charging Cable"
3983,240027,"iPhone,Lightning Charging Cable"
3984,240029,"Macbook Pro Laptop,USB-C Charging Cable"
3985,240067,"iPhone,Lightning Charging Cable"
3986,240080,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
3987,240109,"34in Ultrawide Monitor,AA Batteries (4-pack)"
3988,240138,"AAA Batteries (4-pack),Wired Headphones"
3989,240146,"iPhone,Lightning Charging Cable"
3990,240159,"Vareebadd Phone,Bose SoundSport Headphones"
3991,240174,"USB-C Charging Cable,Wired Headphones"
3992,240212,"Vareebadd Phone,USB-C Charging Cable"
3993,240220,"Vareebadd Phone,USB-C Charging Cable"
3994,240233,"iPhone,Apple Airpods Headphones"
3995,240284,"Lightning Charging Cable,AA Batteries (4-pack)"
3996,240292,"Google Phone,USB-C Charging Cable"
3997,240347,"Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones"
3998,240354,"Google Phone,Wired Headphones"
3999,240395,"iPhone,Lightning Charging Cable"
4000,240474,"AA Batteries (4-pack),Wired Headphones"
4001,240479,"AA Batteries (4-pack),Wired Headphones"
4002,240490,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
4003,240550,"Google Phone,Bose SoundSport Headphones"
4004,240629,"Vareebadd Phone,USB-C Charging Cable"
4005,240647,"Google Phone,USB-C Charging Cable"
4006,240667,"iPhone,Lightning Charging Cable"
4007,240682,"27in FHD Monitor,27in FHD Monitor"
4008,240684,"Apple Airpods Headphones,iPhone"
4009,240692,"AA Batteries (4-pack),AA Batteries (4-pack)"
4010,240710,"Vareebadd Phone,USB-C Charging Cable"
4011,240718,"iPhone,Bose SoundSport Headphones"
4012,240742,"AAA Batteries (4-pack),Wired Headphones"
4013,240754,"iPhone,Lightning Charging Cable"
4014,240774,"Lightning Charging Cable,Google Phone"
4015,240810,"iPhone,Lightning Charging Cable"
4016,240845,"USB-C Charging Cable,AAA Batteries (4-pack)"
4017,240852,"iPhone,Lightning Charging Cable"
4018,240862,"Lightning Charging Cable,AAA Batteries (4-pack)"
4019,240869,"Google Phone,USB-C Charging Cable"
4020,240870,"Vareebadd Phone,Bose SoundSport Headphones"
